ID,Prob1
57432, 0.28
57433, 0.20
57434, 0.56
57435, 0.68
57436, 0.08
57437, 0.18
57438, 0.13
57439, 0.45
57440, 0.27
57441, 0.22
57442, 0.35
57443, 0.20
57444, 0.19
57445, 0.08
57446, 0.35
57447, 0.81
57448, 0.14
57449, 0.37
57450, 0.21
57451, 0.19
57452, 0.68
57453, 0.21
57454, 0.44
57455, 0.56
57456, 0.18
57457, 0.19
57458, 0.22
57459, 0.27
57460, 0.18
57461, 0.37
57462, 0.19
57463, 0.21
57464, 0.30
57465, 0.49
57466, 0.25
57467, 0.48
57468, 0.29
57469, 0.39
57470, 0.40
57471, 0.16
57472, 0.81
57473, 0.23
57474, 0.78
57475, 0.20
57476, 0.22
57477, 0.48
57478, 0.28
57479, 0.38
57480, 0.23
57481, 0.80
57482, 0.71
57483, 0.83
57484, 0.50
57485, 0.22
57486, 0.45
57487, 0.30
57488, 0.28
57489, 0.24
57490, 0.24
57491, 0.44
57492, 0.13
57493, 0.46
57494, 0.46
57495, 0.44
57496, 0.32
57497, 0.19
57498, 0.54
57499, 0.29
57500, 0.33
57501, 0.49
57502, 0.36
57503, 0.59
57504, 0.28
57505, 0.35
57506, 0.86
57507, 0.35
57508, 0.77
57509, 0.25
57510, 0.14
57511, 0.14
57512, 0.28
57513, 0.21
57514, 0.35
57515, 0.23
57516, 0.58
57517, 0.48
57518, 0.33
57519, 0.18
57520, 0.15
57521, 0.18
57522, 0.15
57523, 0.34
57524, 0.25
57525, 0.10
57526, 0.63
57527, 0.30
57528, 0.21
57529, 0.24
57530, 0.12
57531, 0.31
57532, 0.71
57533, 0.32
57534, 0.25
57535, 0.20
57536, 0.46
57537, 0.19
57538, 0.30
57539, 0.41
57540, 0.58
57541, 0.63
57542, 0.39
57543, 0.37
57544, 0.63
57545, 0.92
57546, 0.33
57547, 0.56
57548, 0.06
57549, 0.21
57550, 0.29
57551, 0.25
57552, 0.45
57553, 0.51
57554, 0.42
57555, 0.25
57556, 0.27
57557, 0.69
57558, 0.44
57559, 0.21
57560, 0.28
57561, 0.76
57562, 0.37
57563, 0.28
57564, 0.46
57565, 0.18
57566, 0.14
57567, 0.68
57568, 0.58
57569, 0.24
57570, 0.26
57571, 0.30
57572, 0.27
57573, 0.46
57574, 0.15
57575, 0.35
57576, 0.28
57577, 0.34
57578, 0.13
57579, 0.51
57580, 0.20
57581, 0.45
57582, 0.24
57583, 0.28
57584, 0.29
57585, 0.39
57586, 0.38
57587, 0.36
57588, 0.31
57589, 0.28
57590, 0.42
57591, 0.36
57592, 0.36
57593, 0.34
57594, 0.19
57595, 0.36
57596, 0.27
57597, 0.20
57598, 0.20
57599, 0.45
57600, 0.52
57601, 0.20
57602, 0.64
57603, 0.64
57604, 0.39
57605, 0.48
57606, 0.16
57607, 0.43
57608, 0.21
57609, 0.34
57610, 0.25
57611, 0.12
57612, 0.18
57613, 0.50
57614, 0.23
57615, 0.24
57616, 0.41
57617, 0.44
57618, 0.21
57619, 0.21
57620, 0.43
57621, 0.12
57622, 0.46
57623, 0.23
57624, 0.24
57625, 0.58
57626, 0.37
57627, 0.41
57628, 0.35
57629, 0.17
57630, 0.15
57631, 0.65
57632, 0.37
57633, 0.62
57634, 0.28
57635, 0.16
57636, 0.12
57637, 0.26
57638, 0.76
57639, 0.27
57640, 0.39
57641, 0.18
57642, 0.42
57643, 0.17
57644, 0.23
57645, 0.23
57646, 0.16
57647, 0.18
57648, 0.40
57649, 0.68
57650, 0.13
57651, 0.20
57652, 0.29
57653, 0.26
57654, 0.60
57655, 0.60
57656, 0.61
57657, 0.42
57658, 0.17
57659, 0.22
57660, 0.36
57661, 0.24
57662, 0.43
57663, 0.28
57664, 0.47
57665, 0.30
57666, 0.14
57667, 0.30
57668, 0.19
57669, 0.44
57670, 0.24
57671, 0.33
57672, 0.46
57673, 0.07
57674, 0.19
57675, 0.66
57676, 0.22
57677, 0.23
57678, 0.75
57679, 0.15
57680, 0.47
57681, 0.24
57682, 0.33
57683, 0.22
57684, 0.18
57685, 0.52
57686, 0.13
57687, 0.27
57688, 0.25
57689, 0.17
57690, 0.33
57691, 0.48
57692, 0.70
57693, 0.17
57694, 0.26
57695, 0.27
57696, 0.18
57697, 0.13
57698, 0.87
57699, 0.23
57700, 0.63
57701, 0.25
57702, 0.25
57703, 0.29
57704, 0.18
57705, 0.15
57706, 0.28
57707, 0.39
57708, 0.23
57709, 0.40
57710, 0.22
57711, 0.24
57712, 0.62
57713, 0.29
57714, 0.18
57715, 0.68
57716, 0.27
57717, 0.13
57718, 0.18
57719, 0.26
57720, 0.42
57721, 0.29
57722, 0.83
57723, 0.28
57724, 0.19
57725, 0.54
57726, 0.42
57727, 0.54
57728, 0.58
57729, 0.77
57730, 0.40
57731, 0.34
57732, 0.53
57733, 0.35
57734, 0.32
57735, 0.55
57736, 0.49
57737, 0.60
57738, 0.22
57739, 0.70
57740, 0.27
57741, 0.38
57742, 0.17
57743, 0.60
57744, 0.31
57745, 0.30
57746, 0.16
57747, 0.31
57748, 0.22
57749, 0.54
57750, 0.33
57751, 0.16
57752, 0.19
57753, 0.18
57754, 0.25
57755, 0.38
57756, 0.24
57757, 0.20
57758, 0.39
57759, 0.21
57760, 0.16
57761, 0.41
57762, 0.35
57763, 0.47
57764, 0.40
57765, 0.22
57766, 0.30
57767, 0.28
57768, 0.27
57769, 0.27
57770, 0.27
57771, 0.24
57772, 0.19
57773, 0.64
57774, 0.75
57775, 0.23
57776, 0.39
57777, 0.19
57778, 0.18
57779, 0.23
57780, 0.51
57781, 0.40
57782, 0.29
57783, 0.27
57784, 0.22
57785, 0.24
57786, 0.22
57787, 0.17
57788, 0.26
57789, 0.45
57790, 0.32
57791, 0.19
57792, 0.19
57793, 0.60
57794, 0.38
57795, 0.21
57796, 0.33
57797, 0.08
57798, 0.29
57799, 0.14
57800, 0.19
57801, 0.31
57802, 0.63
57803, 0.42
57804, 0.24
57805, 0.40
57806, 0.26
57807, 0.28
57808, 0.20
57809, 0.32
57810, 0.27
57811, 0.28
57812, 0.71
57813, 0.13
57814, 0.28
57815, 0.13
57816, 0.57
57817, 0.15
57818, 0.45
57819, 0.20
57820, 0.44
57821, 0.49
57822, 0.30
57823, 0.19
57824, 0.58
57825, 0.34
57826, 0.31
57827, 0.20
57828, 0.51
57829, 0.27
57830, 0.38
57831, 0.36
57832, 0.20
57833, 0.80
57834, 0.23
57835, 0.20
57836, 0.28
57837, 0.06
57838, 0.21
57839, 0.11
57840, 0.40
57841, 0.64
57842, 0.32
57843, 0.18
57844, 0.20
57845, 0.42
57846, 0.38
57847, 0.65
57848, 0.16
57849, 0.33
57850, 0.27
57851, 0.29
57852, 0.35
57853, 0.20
57854, 0.24
57855, 0.32
57856, 0.41
57857, 0.23
57858, 0.48
57859, 0.67
57860, 0.23
57861, 0.14
57862, 0.23
57863, 0.25
57864, 0.45
57865, 0.29
57866, 0.38
57867, 0.62
57868, 0.53
57869, 0.30
57870, 0.56
57871, 0.08
57872, 0.31
57873, 0.59
57874, 0.30
57875, 0.83
57876, 0.35
57877, 0.35
57878, 0.48
57879, 0.46
57880, 0.71
57881, 0.20
57882, 0.21
57883, 0.12
57884, 0.26
57885, 0.11
57886, 0.41
57887, 0.33
57888, 0.47
57889, 0.27
57890, 0.47
57891, 0.28
57892, 0.45
57893, 0.14
57894, 0.29
57895, 0.39
57896, 0.62
57897, 0.47
57898, 0.16
57899, 0.24
57900, 0.18
57901, 0.17
57902, 0.36
57903, 0.28
57904, 0.21
57905, 0.24
57906, 0.33
57907, 0.33
57908, 0.12
57909, 0.24
57910, 0.21
57911, 0.27
57912, 0.28
57913, 0.32
57914, 0.19
57915, 0.32
57916, 0.22
57917, 0.23
57918, 0.43
57919, 0.14
57920, 0.31
57921, 0.14
57922, 0.39
57923, 0.13
57924, 0.16
57925, 0.10
57926, 0.24
57927, 0.69
57928, 0.24
57929, 0.20
57930, 0.49
57931, 0.15
57932, 0.04
57933, 0.22
57934, 0.14
57935, 0.23
57936, 0.27
57937, 0.21
57938, 0.71
57939, 0.36
57940, 0.19
57941, 0.14
57942, 0.37
57943, 0.55
57944, 0.22
57945, 0.18
57946, 0.27
57947, 0.18
57948, 0.23
57949, 0.20
57950, 0.18
57951, 0.56
57952, 0.47
57953, 0.77
57954, 0.16
57955, 0.21
57956, 0.12
57957, 0.22
57958, 0.42
57959, 0.08
57960, 0.34
57961, 0.35
57962, 0.35
57963, 0.25
57964, 0.29
57965, 0.27
57966, 0.21
57967, 0.39
57968, 0.32
57969, 0.32
57970, 0.17
57971, 0.20
57972, 0.11
57973, 0.23
57974, 0.26
57975, 0.54
57976, 0.22
57977, 0.39
57978, 0.17
57979, 0.61
57980, 0.18
57981, 0.25
57982, 0.26
57983, 0.20
57984, 0.58
57985, 0.38
57986, 0.14
57987, 0.22
57988, 0.25
57989, 0.31
57990, 0.68
57991, 0.20
57992, 0.28
57993, 0.35
57994, 0.23
57995, 0.58
57996, 0.30
57997, 0.20
57998, 0.55
57999, 0.45
58000, 0.13
58001, 0.29
58002, 0.44
58003, 0.14
58004, 0.23
58005, 0.29
58006, 0.47
58007, 0.32
58008, 0.30
58009, 0.41
58010, 0.77
58011, 0.33
58012, 0.25
58013, 0.60
58014, 0.68
58015, 0.23
58016, 0.36
58017, 0.26
58018, 0.14
58019, 0.20
58020, 0.54
58021, 0.51
58022, 0.66
58023, 0.43
58024, 0.35
58025, 0.27
58026, 0.58
58027, 0.14
58028, 0.26
58029, 0.19
58030, 0.46
58031, 0.44
58032, 0.39
58033, 0.48
58034, 0.29
58035, 0.52
58036, 0.42
58037, 0.25
58038, 0.30
58039, 0.52
58040, 0.18
58041, 0.44
58042, 0.40
58043, 0.24
58044, 0.55
58045, 0.31
58046, 0.44
58047, 0.88
58048, 0.46
58049, 0.25
58050, 0.84
58051, 0.07
58052, 0.25
58053, 0.20
58054, 0.27
58055, 0.38
58056, 0.28
58057, 0.09
58058, 0.32
58059, 0.34
58060, 0.89
58061, 0.37
58062, 0.36
58063, 0.34
58064, 0.16
58065, 0.30
58066, 0.11
58067, 0.38
58068, 0.41
58069, 0.17
58070, 0.36
58071, 0.31
58072, 0.16
58073, 0.29
58074, 0.19
58075, 0.63
58076, 0.23
58077, 0.23
58078, 0.22
58079, 0.51
58080, 0.12
58081, 0.27
58082, 0.60
58083, 0.28
58084, 0.12
58085, 0.48
58086, 0.25
58087, 0.54
58088, 0.48
58089, 0.53
58090, 0.57
58091, 0.19
58092, 0.07
58093, 0.19
58094, 0.24
58095, 0.44
58096, 0.75
58097, 0.06
58098, 0.30
58099, 0.16
58100, 0.74
58101, 0.22
58102, 0.61
58103, 0.08
58104, 0.43
58105, 0.32
58106, 0.26
58107, 0.56
58108, 0.29
58109, 0.64
58110, 0.28
58111, 0.43
58112, 0.22
58113, 0.27
58114, 0.22
58115, 0.25
58116, 0.32
58117, 0.19
58118, 0.75
58119, 0.44
58120, 0.18
58121, 0.74
58122, 0.17
58123, 0.35
58124, 0.12
58125, 0.33
58126, 0.26
58127, 0.58
58128, 0.38
58129, 0.26
58130, 0.59
58131, 0.37
58132, 0.37
58133, 0.38
58134, 0.33
58135, 0.15
58136, 0.31
58137, 0.19
58138, 0.37
58139, 0.45
58140, 0.29
58141, 0.18
58142, 0.26
58143, 0.76
58144, 0.33
58145, 0.32
58146, 0.79
58147, 0.23
58148, 0.19
58149, 0.22
58150, 0.41
58151, 0.63
58152, 0.52
58153, 0.39
58154, 0.27
58155, 0.45
58156, 0.73
58157, 0.29
58158, 0.88
58159, 0.65
58160, 0.90
58161, 0.33
58162, 0.17
58163, 0.28
58164, 0.36
58165, 0.29
58166, 0.39
58167, 0.27
58168, 0.86
58169, 0.32
58170, 0.26
58171, 0.66
58172, 0.34
58173, 0.26
58174, 0.40
58175, 0.30
58176, 0.33
58177, 0.24
58178, 0.31
58179, 0.26
58180, 0.30
58181, 0.18
58182, 0.49
58183, 0.31
58184, 0.50
58185, 0.13
58186, 0.12
58187, 0.33
58188, 0.44
58189, 0.22
58190, 0.32
58191, 0.47
58192, 0.28
58193, 0.45
58194, 0.21
58195, 0.28
58196, 0.39
58197, 0.65
58198, 0.25
58199, 0.60
58200, 0.28
58201, 0.22
58202, 0.35
58203, 0.43
58204, 0.34
58205, 0.27
58206, 0.37
58207, 0.18
58208, 0.18
58209, 0.66
58210, 0.19
58211, 0.65
58212, 0.80
58213, 0.42
58214, 0.42
58215, 0.28
58216, 0.12
58217, 0.59
58218, 0.17
58219, 0.84
58220, 0.21
58221, 0.24
58222, 0.27
58223, 0.42
58224, 0.51
58225, 0.18
58226, 0.17
58227, 0.25
58228, 0.27
58229, 0.54
58230, 0.20
58231, 0.45
58232, 0.22
58233, 0.29
58234, 0.23
58235, 0.23
58236, 0.31
58237, 0.33
58238, 0.44
58239, 0.23
58240, 0.52
58241, 0.30
58242, 0.25
58243, 0.34
58244, 0.04
58245, 0.17
58246, 0.19
58247, 0.29
58248, 0.50
58249, 0.32
58250, 0.44
58251, 0.30
58252, 0.19
58253, 0.20
58254, 0.23
58255, 0.25
58256, 0.61
58257, 0.47
58258, 0.11
58259, 0.88
58260, 0.68
58261, 0.64
58262, 0.42
58263, 0.36
58264, 0.65
58265, 0.36
58266, 0.13
58267, 0.39
58268, 0.19
58269, 0.64
58270, 0.18
58271, 0.45
58272, 0.51
58273, 0.59
58274, 0.15
58275, 0.65
58276, 0.81
58277, 0.29
58278, 0.12
58279, 0.27
58280, 0.21
58281, 0.37
58282, 0.43
58283, 0.33
58284, 0.25
58285, 0.19
58286, 0.12
58287, 0.16
58288, 0.08
58289, 0.70
58290, 0.71
58291, 0.60
58292, 0.33
58293, 0.24
58294, 0.14
58295, 0.45
58296, 0.23
58297, 0.31
58298, 0.23
58299, 0.21
58300, 0.27
58301, 0.33
58302, 0.67
58303, 0.76
58304, 0.62
58305, 0.23
58306, 0.25
58307, 0.90
58308, 0.30
58309, 0.14
58310, 0.27
58311, 0.25
58312, 0.27
58313, 0.43
58314, 0.33
58315, 0.37
58316, 0.29
58317, 0.29
58318, 0.53
58319, 0.26
58320, 0.13
58321, 0.27
58322, 0.73
58323, 0.15
58324, 0.36
58325, 0.13
58326, 0.21
58327, 0.13
58328, 0.28
58329, 0.48
58330, 0.20
58331, 0.24
58332, 0.19
58333, 0.36
58334, 0.93
58335, 0.16
58336, 0.20
58337, 0.38
58338, 0.30
58339, 0.27
58340, 0.49
58341, 0.51
58342, 0.37
58343, 0.31
58344, 0.51
58345, 0.34
58346, 0.24
58347, 0.38
58348, 0.19
58349, 0.38
58350, 0.16
58351, 0.30
58352, 0.51
58353, 0.32
58354, 0.52
58355, 0.34
58356, 0.14
58357, 0.54
58358, 0.40
58359, 0.22
58360, 0.24
58361, 0.22
58362, 0.25
58363, 0.20
58364, 0.21
58365, 0.41
58366, 0.61
58367, 0.27
58368, 0.10
58369, 0.30
58370, 0.31
58371, 0.26
58372, 0.19
58373, 0.57
58374, 0.24
58375, 0.41
58376, 0.22
58377, 0.09
58378, 0.36
58379, 0.38
58380, 0.13
58381, 0.26
58382, 0.33
58383, 0.16
58384, 0.46
58385, 0.61
58386, 0.67
58387, 0.25
58388, 0.23
58389, 0.21
58390, 0.60
58391, 0.21
58392, 0.20
58393, 0.21
58394, 0.20
58395, 0.45
58396, 0.42
58397, 0.35
58398, 0.38
58399, 0.39
58400, 0.18
58401, 0.48
58402, 0.85
58403, 0.72
58404, 0.64
58405, 0.26
58406, 0.22
58407, 0.29
58408, 0.37
58409, 0.52
58410, 0.32
58411, 0.28
58412, 0.33
58413, 0.31
58414, 0.16
58415, 0.23
58416, 0.30
58417, 0.24
58418, 0.16
58419, 0.36
58420, 0.36
58421, 0.21
58422, 0.37
58423, 0.43
58424, 0.35
58425, 0.59
58426, 0.09
58427, 0.56
58428, 0.29
58429, 0.39
58430, 0.23
58431, 0.63
58432, 0.21
58433, 0.21
58434, 0.21
58435, 0.17
58436, 0.36
58437, 0.21
58438, 0.16
58439, 0.40
58440, 0.39
58441, 0.20
58442, 0.28
58443, 0.25
58444, 0.26
58445, 0.27
58446, 0.32
58447, 0.34
58448, 0.28
58449, 0.34
58450, 0.37
58451, 0.52
58452, 0.58
58453, 0.15
58454, 0.87
58455, 0.39
58456, 0.55
58457, 0.20
58458, 0.31
58459, 0.65
58460, 0.85
58461, 0.24
58462, 0.81
58463, 0.33
58464, 0.40
58465, 0.21
58466, 0.40
58467, 0.55
58468, 0.47
58469, 0.25
58470, 0.52
58471, 0.20
58472, 0.29
58473, 0.31
58474, 0.48
58475, 0.21
58476, 0.64
58477, 0.29
58478, 0.20
58479, 0.22
58480, 0.15
58481, 0.43
58482, 0.39
58483, 0.60
58484, 0.08
58485, 0.31
58486, 0.23
58487, 0.46
58488, 0.25
58489, 0.58
58490, 0.42
58491, 0.14
58492, 0.23
58493, 0.30
58494, 0.41
58495, 0.22
58496, 0.33
58497, 0.25
58498, 0.14
58499, 0.25
58500, 0.37
58501, 0.20
58502, 0.26
58503, 0.71
58504, 0.13
58505, 0.59
58506, 0.28
58507, 0.53
58508, 0.22
58509, 0.11
58510, 0.41
58511, 0.20
58512, 0.38
58513, 0.22
58514, 0.29
58515, 0.27
58516, 0.24
58517, 0.27
58518, 0.71
58519, 0.17
58520, 0.27
58521, 0.43
58522, 0.13
58523, 0.13
58524, 0.37
58525, 0.63
58526, 0.31
58527, 0.32
58528, 0.16
58529, 0.17
58530, 0.45
58531, 0.47
58532, 0.15
58533, 0.68
58534, 0.23
58535, 0.28
58536, 0.59
58537, 0.18
58538, 0.25
58539, 0.64
58540, 0.36
58541, 0.57
58542, 0.12
58543, 0.24
58544, 0.51
58545, 0.24
58546, 0.35
58547, 0.25
58548, 0.28
58549, 0.08
58550, 0.08
58551, 0.22
58552, 0.53
58553, 0.19
58554, 0.88
58555, 0.17
58556, 0.25
58557, 0.35
58558, 0.86
58559, 0.20
58560, 0.68
58561, 0.16
58562, 0.29
58563, 0.20
58564, 0.83
58565, 0.14
58566, 0.23
58567, 0.17
58568, 0.29
58569, 0.40
58570, 0.42
58571, 0.17
58572, 0.52
58573, 0.14
58574, 0.26
58575, 0.31
58576, 0.17
58577, 0.78
58578, 0.09
58579, 0.30
58580, 0.23
58581, 0.22
58582, 0.44
58583, 0.49
58584, 0.32
58585, 0.23
58586, 0.24
58587, 0.29
58588, 0.35
58589, 0.22
58590, 0.18
58591, 0.29
58592, 0.30
58593, 0.32
58594, 0.66
58595, 0.36
58596, 0.34
58597, 0.22
58598, 0.22
58599, 0.76
58600, 0.43
58601, 0.25
58602, 0.36
58603, 0.20
58604, 0.51
58605, 0.80
58606, 0.29
58607, 0.11
58608, 0.47
58609, 0.26
58610, 0.84
58611, 0.32
58612, 0.15
58613, 0.26
58614, 0.40
58615, 0.34
58616, 0.18
58617, 0.29
58618, 0.41
58619, 0.59
58620, 0.52
58621, 0.07
58622, 0.21
58623, 0.37
58624, 0.21
58625, 0.42
58626, 0.82
58627, 0.32
58628, 0.42
58629, 0.34
58630, 0.12
58631, 0.29
58632, 0.19
58633, 0.19
58634, 0.30
58635, 0.20
58636, 0.25
58637, 0.27
58638, 0.24
58639, 0.19
58640, 0.49
58641, 0.23
58642, 0.38
58643, 0.32
58644, 0.54
58645, 0.26
58646, 0.63
58647, 0.46
58648, 0.21
58649, 0.49
58650, 0.17
58651, 0.18
58652, 0.53
58653, 0.26
58654, 0.29
58655, 0.23
58656, 0.54
58657, 0.23
58658, 0.22
58659, 0.28
58660, 0.42
58661, 0.18
58662, 0.38
58663, 0.60
58664, 0.48
58665, 0.33
58666, 0.23
58667, 0.64
58668, 0.67
58669, 0.28
58670, 0.27
58671, 0.25
58672, 0.11
58673, 0.31
58674, 0.39
58675, 0.50
58676, 0.49
58677, 0.44
58678, 0.25
58679, 0.21
58680, 0.11
58681, 0.16
58682, 0.29
58683, 0.35
58684, 0.15
58685, 0.19
58686, 0.35
58687, 0.30
58688, 0.33
58689, 0.38
58690, 0.28
58691, 0.34
58692, 0.36
58693, 0.30
58694, 0.24
58695, 0.33
58696, 0.30
58697, 0.13
58698, 0.13
58699, 0.24
58700, 0.34
58701, 0.37
58702, 0.35
58703, 0.09
58704, 0.11
58705, 0.31
58706, 0.22
58707, 0.72
58708, 0.25
58709, 0.59
58710, 0.28
58711, 0.32
58712, 0.24
58713, 0.25
58714, 0.17
58715, 0.46
58716, 0.57
58717, 0.21
58718, 0.24
58719, 0.26
58720, 0.32
58721, 0.80
58722, 0.72
58723, 0.21
58724, 0.51
58725, 0.25
58726, 0.36
58727, 0.43
58728, 0.27
58729, 0.60
58730, 0.11
58731, 0.39
58732, 0.89
58733, 0.39
58734, 0.17
58735, 0.72
58736, 0.55
58737, 0.25
58738, 0.86
58739, 0.18
58740, 0.25
58741, 0.33
58742, 0.30
58743, 0.42
58744, 0.16
58745, 0.21
58746, 0.67
58747, 0.17
58748, 0.38
58749, 0.28
58750, 0.53
58751, 0.50
58752, 0.20
58753, 0.18
58754, 0.43
58755, 0.11
58756, 0.15
58757, 0.69
58758, 0.62
58759, 0.35
58760, 0.31
58761, 0.83
58762, 0.16
58763, 0.28
58764, 0.43
58765, 0.24
58766, 0.77
58767, 0.34
58768, 0.17
58769, 0.24
58770, 0.33
58771, 0.43
58772, 0.17
58773, 0.45
58774, 0.31
58775, 0.12
58776, 0.57
58777, 0.58
58778, 0.41
58779, 0.26
58780, 0.33
58781, 0.14
58782, 0.36
58783, 0.26
58784, 0.64
58785, 0.28
58786, 0.35
58787, 0.15
58788, 0.75
58789, 0.39
58790, 0.30
58791, 0.21
58792, 0.27
58793, 0.44
58794, 0.71
58795, 0.29
58796, 0.33
58797, 0.29
58798, 0.44
58799, 0.25
58800, 0.24
58801, 0.30
58802, 0.23
58803, 0.18
58804, 0.48
58805, 0.27
58806, 0.41
58807, 0.40
58808, 0.09
58809, 0.36
58810, 0.33
58811, 0.78
58812, 0.17
58813, 0.34
58814, 0.32
58815, 0.23
58816, 0.17
58817, 0.42
58818, 0.37
58819, 0.78
58820, 0.34
58821, 0.33
58822, 0.38
58823, 0.18
58824, 0.22
58825, 0.47
58826, 0.61
58827, 0.10
58828, 0.46
58829, 0.19
58830, 0.35
58831, 0.54
58832, 0.14
58833, 0.21
58834, 0.28
58835, 0.39
58836, 0.51
58837, 0.24
58838, 0.52
58839, 0.37
58840, 0.34
58841, 0.36
58842, 0.20
58843, 0.15
58844, 0.65
58845, 0.35
58846, 0.49
58847, 0.46
58848, 0.24
58849, 0.30
58850, 0.29
58851, 0.30
58852, 0.23
58853, 0.20
58854, 0.29
58855, 0.58
58856, 0.19
58857, 0.13
58858, 0.11
58859, 0.19
58860, 0.41
58861, 0.22
58862, 0.15
58863, 0.32
58864, 0.56
58865, 0.53
58866, 0.29
58867, 0.16
58868, 0.17
58869, 0.25
58870, 0.23
58871, 0.69
58872, 0.28
58873, 0.18
58874, 0.07
58875, 0.16
58876, 0.23
58877, 0.07
58878, 0.27
58879, 0.25
58880, 0.55
58881, 0.24
58882, 0.22
58883, 0.32
58884, 0.17
58885, 0.26
58886, 0.47
58887, 0.43
58888, 0.22
58889, 0.33
58890, 0.43
58891, 0.49
58892, 0.20
58893, 0.54
58894, 0.24
58895, 0.43
58896, 0.58
58897, 0.67
58898, 0.21
58899, 0.32
58900, 0.36
58901, 0.45
58902, 0.11
58903, 0.18
58904, 0.23
58905, 0.42
58906, 0.32
58907, 0.39
58908, 0.59
58909, 0.41
58910, 0.65
58911, 0.22
58912, 0.45
58913, 0.26
58914, 0.13
58915, 0.43
58916, 0.47
58917, 0.54
58918, 0.14
58919, 0.42
58920, 0.62
58921, 0.41
58922, 0.27
58923, 0.11
58924, 0.28
58925, 0.34
58926, 0.57
58927, 0.65
58928, 0.22
58929, 0.19
58930, 0.37
58931, 0.37
58932, 0.45
58933, 0.27
58934, 0.25
58935, 0.21
58936, 0.40
58937, 0.27
58938, 0.30
58939, 0.31
58940, 0.15
58941, 0.35
58942, 0.47
58943, 0.15
58944, 0.27
58945, 0.57
58946, 0.05
58947, 0.22
58948, 0.24
58949, 0.30
58950, 0.33
58951, 0.14
58952, 0.41
58953, 0.25
58954, 0.07
58955, 0.41
58956, 0.34
58957, 0.49
58958, 0.37
58959, 0.35
58960, 0.47
58961, 0.32
58962, 0.38
58963, 0.31
58964, 0.30
58965, 0.24
58966, 0.39
58967, 0.26
58968, 0.17
58969, 0.46
58970, 0.39
58971, 0.61
58972, 0.64
58973, 0.26
58974, 0.88
58975, 0.48
58976, 0.26
58977, 0.33
58978, 0.91
58979, 0.50
58980, 0.61
58981, 0.25
58982, 0.17
58983, 0.60
58984, 0.14
58985, 0.46
58986, 0.25
58987, 0.19
58988, 0.39
58989, 0.24
58990, 0.40
58991, 0.28
58992, 0.46
58993, 0.25
58994, 0.36
58995, 0.51
58996, 0.30
58997, 0.22
58998, 0.23
58999, 0.28
59000, 0.20
59001, 0.26
59002, 0.50
59003, 0.22
59004, 0.25
59005, 0.42
59006, 0.35
59007, 0.29
59008, 0.20
59009, 0.29
59010, 0.62
59011, 0.72
59012, 0.21
59013, 0.24
59014, 0.36
59015, 0.28
59016, 0.15
59017, 0.16
59018, 0.21
59019, 0.16
59020, 0.23
59021, 0.35
59022, 0.38
59023, 0.28
59024, 0.06
59025, 0.33
59026, 0.25
59027, 0.26
59028, 0.32
59029, 0.26
59030, 0.49
59031, 0.14
59032, 0.25
59033, 0.61
59034, 0.68
59035, 0.18
59036, 0.41
59037, 0.48
59038, 0.41
59039, 0.16
59040, 0.56
59041, 0.42
59042, 0.84
59043, 0.27
59044, 0.24
59045, 0.13
59046, 0.13
59047, 0.14
59048, 0.26
59049, 0.15
59050, 0.09
59051, 0.34
59052, 0.33
59053, 0.15
59054, 0.20
59055, 0.30
59056, 0.44
59057, 0.43
59058, 0.20
59059, 0.24
59060, 0.28
59061, 0.40
59062, 0.33
59063, 0.74
59064, 0.19
59065, 0.46
59066, 0.29
59067, 0.36
59068, 0.29
59069, 0.64
59070, 0.33
59071, 0.51
59072, 0.28
59073, 0.44
59074, 0.60
59075, 0.32
59076, 0.51
59077, 0.23
59078, 0.27
59079, 0.22
59080, 0.29
59081, 0.60
59082, 0.36
59083, 0.27
59084, 0.28
59085, 0.80
59086, 0.31
59087, 0.23
59088, 0.36
59089, 0.45
59090, 0.44
59091, 0.08
59092, 0.26
59093, 0.42
59094, 0.49
59095, 0.14
59096, 0.46
59097, 0.76
59098, 0.44
59099, 0.20
59100, 0.19
59101, 0.17
59102, 0.33
59103, 0.70
59104, 0.49
59105, 0.18
59106, 0.25
59107, 0.22
59108, 0.29
59109, 0.18
59110, 0.46
59111, 0.41
59112, 0.24
59113, 0.39
59114, 0.27
59115, 0.71
59116, 0.18
59117, 0.35
59118, 0.25
59119, 0.61
59120, 0.27
59121, 0.30
59122, 0.29
59123, 0.18
59124, 0.24
59125, 0.62
59126, 0.52
59127, 0.26
59128, 0.14
59129, 0.32
59130, 0.42
59131, 0.49
59132, 0.10
59133, 0.58
59134, 0.71
59135, 0.21
59136, 0.73
59137, 0.89
59138, 0.25
59139, 0.32
59140, 0.18
59141, 0.15
59142, 0.58
59143, 0.19
59144, 0.20
59145, 0.25
59146, 0.17
59147, 0.30
59148, 0.14
59149, 0.26
59150, 0.39
59151, 0.45
59152, 0.26
59153, 0.35
59154, 0.20
59155, 0.19
59156, 0.23
59157, 0.34
59158, 0.41
59159, 0.42
59160, 0.55
59161, 0.22
59162, 0.59
59163, 0.63
59164, 0.33
59165, 0.22
59166, 0.16
59167, 0.38
59168, 0.29
59169, 0.24
59170, 0.66
59171, 0.58
59172, 0.25
59173, 0.80
59174, 0.39
59175, 0.36
59176, 0.35
59177, 0.33
59178, 0.29
59179, 0.57
59180, 0.11
